stand,kanton,jahr,stufe,schultyp,geschlecht,staatsangehoerigkeit,traegerschaft,finanzierung,anzahl
2025-01-13,zh,2015,Primarstufe 1-2,Regelschule,männlich,Ausland,öffentlich,öffentlich,3868
2025-01-13,zh,2015,Primarstufe 1-2,Regelschule,männlich,Schweiz,privat,privat,519
2025-01-13,zh,2015,Primarstufe 1-2,Regelschule,männlich,Ausland,privat,privat,455
2025-01-13,zh,2015,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,17
2025-01-13,zh,2015,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,16
2025-01-13,zh,2015,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,19
2025-01-13,zh,2015,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,7
2025-01-13,zh,2015,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,51
2025-01-13,zh,2015,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,33
2025-01-13,zh,2015,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,61
2025-01-13,zh,2015,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,42
2025-01-13,zh,2015,Primarstufe 3-8,Regelschule,weiblich,Schweiz,öffentlich,öffentlich,28823
2025-01-13,zh,2015,Primarstufe 3-8,Regelschule,weiblich,Ausland,öffentlich,öffentlich,9815
2025-01-13,zh,2015,Primarstufe 3-8,Regelschule,weiblich,Schweiz,privat,privat,1144
2025-01-13,zh,2015,Primarstufe 3-8,Regelschule,weiblich,Ausland,privat,privat,981
2025-01-13,zh,2015,Primarstufe 3-8,Regelschule,männlich,Schweiz,öffentlich,öffentlich,30096
2025-01-13,zh,2015,Primarstufe 3-8,Regelschule,männlich,Ausland,öffentlich,öffentlich,10239
2025-01-13,zh,2015,Primarstufe 3-8,Regelschule,männlich,Schweiz,privat,privat,1451
2025-01-13,zh,2015,Primarstufe 3-8,Regelschule,männlich,Ausland,privat,privat,1078
2025-01-13,zh,2015,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,96
2025-01-13,zh,2015,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,72
2025-01-13,zh,2015,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,159
2025-01-13,zh,2015,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,95
2025-01-13,zh,2015,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,privat,privat,1
2025-01-13,zh,2015,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,privat,privat,1
2025-01-13,zh,2015,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,224
2025-01-13,zh,2015,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,140
2025-01-13,zh,2015,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,389
2025-01-13,zh,2015,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,276
2025-01-13,zh,2015,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,privat,3
2025-01-13,zh,2015,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,privat,3
2025-01-13,zh,2015,Sekundarstufe I,Regelschule,weiblich,Schweiz,öffentlich,öffentlich,10920
2025-01-13,zh,2015,Sekundarstufe I,Regelschule,weiblich,Ausland,öffentlich,öffentlich,3515
2025-01-13,zh,2015,Sekundarstufe I,Regelschule,weiblich,Schweiz,privat,privat,996
2025-01-13,zh,2015,Sekundarstufe I,Regelschule,weiblich,Ausland,privat,privat,482
2025-01-13,zh,2015,Sekundarstufe I,Regelschule,männlich,Schweiz,öffentlich,öffentlich,11608
2025-01-13,zh,2015,Sekundarstufe I,Regelschule,männlich,Ausland,öffentlich,öffentlich,3680
2025-01-13,zh,2015,Sekundarstufe I,Regelschule,männlich,Schweiz,privat,privat,1317
2025-01-13,zh,2015,Sekundarstufe I,Regelschule,männlich,Ausland,privat,privat,580
2025-01-13,zh,2015,Sekundarstufe I,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,3326
2025-01-13,zh,2015,Sekundarstufe I,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,484
2025-01-13,zh,2015,Sekundarstufe I,Mittelschule,weiblich,Schweiz,privat,privat,137
2025-01-13,zh,2015,Sekundarstufe I,Mittelschule,weiblich,Ausland,privat,privat,41
2025-01-13,zh,2015,Sekundarstufe I,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,2808
2025-01-13,zh,2015,Sekundarstufe I,Mittelschule,männlich,Ausland,öffentlich,öffentlich,479
2025-01-13,zh,2015,Sekundarstufe I,Mittelschule,männlich,Schweiz,privat,privat,148
2025-01-13,zh,2015,Sekundarstufe I,Mittelschule,männlich,Ausland,privat,privat,58
2025-01-13,zh,2015,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,65
2025-01-13,zh,2015,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,32
2025-01-13,zh,2015,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,144
2025-01-13,zh,2015,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,51
2025-01-13,zh,2015,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,privat,8
2025-01-13,zh,2015,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,privat,privat,1
2025-01-13,zh,2015,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,113
2025-01-13,zh,2015,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,47
2025-01-13,zh,2015,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,296
2025-01-13,zh,2015,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,143
2025-01-13,zh,2015,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,privat,14
2025-01-13,zh,2015,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,privat,6
2025-01-13,zh,2015,Sekundarstufe II,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,4776
2025-01-13,zh,2015,Sekundarstufe II,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,609
2025-01-13,zh,2015,Sekundarstufe II,Mittelschule,weiblich,Schweiz,privat,privat,791
2025-01-13,zh,2015,Sekundarstufe II,Mittelschule,weiblich,Ausland,privat,privat,420
2025-01-13,zh,2015,Sekundarstufe II,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,3548
2025-01-13,zh,2015,Sekundarstufe II,Mittelschule,männlich,Ausland,öffentlich,öffentlich,440
2025-01-13,zh,2015,Sekundarstufe II,Mittelschule,männlich,Schweiz,privat,privat,730
2025-01-13,zh,2015,Sekundarstufe II,Mittelschule,männlich,Ausland,privat,privat,449
2025-01-13,zh,2015,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,25
2025-01-13,zh,2015,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,11
2025-01-13,zh,2015,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,20
2025-01-13,zh,2015,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,14
2025-01-13,zh,2015,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,40
2025-01-13,zh,2015,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,21
2025-01-13,zh,2015,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,40
2025-01-13,zh,2015,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,14
2025-01-13,zh,2015,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,öffentlich,öffentlich,586
2025-01-13,zh,2015,Sekundarstufe II,Brückenangebot,weiblich,Ausland,öffentlich,öffentlich,346
2025-01-13,zh,2015,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,öffentlich,10
2025-01-13,zh,2015,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,öffentlich,3
2025-01-13,zh,2015,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,privat,131
2025-01-13,zh,2015,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,privat,30
2025-01-13,zh,2015,Sekundarstufe II,Brückenangebot,männlich,Schweiz,öffentlich,öffentlich,658
2025-01-13,zh,2015,Sekundarstufe II,Brückenangebot,männlich,Ausland,öffentlich,öffentlich,416
2025-01-13,zh,2015,Sekundarstufe II,Brückenangebot,männlich,Schweiz,privat,privat,56
2025-01-13,zh,2015,Sekundarstufe II,Brückenangebot,männlich,Ausland,privat,privat,9
2025-01-13,zh,2015,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,öffentlich,öffentlich,10376
2025-01-13,zh,2015,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,öffentlich,öffentlich,2346
2025-01-13,zh,2015,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,öffentlich,4667
2025-01-13,zh,2015,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,öffentlich,763
2025-01-13,zh,2015,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,privat,2191
2025-01-13,zh,2015,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,privat,148
2025-01-13,zh,2015,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,öffentlich,öffentlich,16507
2025-01-13,zh,2015,Sekundarstufe II,Berufsfachschule,männlich,Ausland,öffentlich,öffentlich,3657
2025-01-13,zh,2015,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,öffentlich,2729
2025-01-13,zh,2015,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,öffentlich,519
2025-01-13,zh,2015,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,privat,1426
2025-01-13,zh,2015,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,privat,166
2025-01-13,zh,2015,Tertiärstufe,Universitäre Hochschule,weiblich,Schweiz,öffentlich,öffentlich,11980
2025-01-13,zh,2015,Tertiärstufe,Universitäre Hochschule,weiblich,Ausland,öffentlich,öffentlich,2909
2025-01-13,zh,2015,Tertiärstufe,Universitäre Hochschule,männlich,Schweiz,öffentlich,öffentlich,9049
2025-01-13,zh,2015,Tertiärstufe,Universitäre Hochschule,männlich,Ausland,öffentlich,öffentlich,2127
2025-01-13,zh,2015,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,öffentlich,öffentlich,1291
2025-01-13,zh,2015,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,öffentlich,öffentlich,149
2025-01-13,zh,2015,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,öffentlich,2938
2025-01-13,zh,2015,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,öffentlich,394
2025-01-13,zh,2015,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,privat,4027
2025-01-13,zh,2015,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,privat,623
2025-01-13,zh,2015,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,öffentlich,öffentlich,1851
2025-01-13,zh,2015,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,öffentlich,öffentlich,260
2025-01-13,zh,2015,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,öffentlich,2476
2025-01-13,zh,2015,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,öffentlich,274
2025-01-13,zh,2015,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,privat,4316
2025-01-13,zh,2015,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,privat,763
2025-01-13,zh,2015,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,öffentlich,öffentlich,9674
2025-01-13,zh,2015,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Ausland,öffentlich,öffentlich,1343
2025-01-13,zh,2015,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,privat,privat,632
2025-01-13,zh,2015,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Ausland,privat,privat,92
2025-01-13,zh,2015,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Schweiz,öffentlich,öffentlich,8024
2025-01-13,zh,2015,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Ausland,öffentlich,öffentlich,997
2025-01-13,zh,2015,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Schweiz,privat,privat,854
2025-01-13,zh,2015,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Ausland,privat,privat,118
2025-01-13,zh,2014,Primarstufe 1-2,Regelschule,weiblich,Schweiz,öffentlich,öffentlich,10224
2025-01-13,zh,2014,Primarstufe 1-2,Regelschule,weiblich,Ausland,öffentlich,öffentlich,3470
2025-01-13,zh,2014,Primarstufe 1-2,Regelschule,weiblich,Schweiz,privat,privat,482
2025-01-13,zh,2014,Primarstufe 1-2,Regelschule,weiblich,Ausland,privat,privat,347
2025-01-13,zh,2014,Primarstufe 1-2,Regelschule,männlich,Schweiz,öffentlich,öffentlich,10830
2025-01-13,zh,2014,Primarstufe 1-2,Regelschule,männlich,Ausland,öffentlich,öffentlich,3694
2025-01-13,zh,2014,Primarstufe 1-2,Regelschule,männlich,Schweiz,privat,privat,547
2025-01-13,zh,2014,Primarstufe 1-2,Regelschule,männlich,Ausland,privat,privat,455
2025-01-13,zh,2014,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,12
2025-01-13,zh,2014,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,13
2025-01-13,zh,2014,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,17
2025-01-13,zh,2014,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,11
2025-01-13,zh,2014,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,41
2025-01-13,zh,2014,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,37
2025-01-13,zh,2014,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,56
2025-01-13,zh,2014,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,34
2025-01-13,zh,2014,Primarstufe 3-8,Regelschule,weiblich,Schweiz,öffentlich,öffentlich,28366
2025-01-13,zh,2014,Primarstufe 3-8,Regelschule,weiblich,Ausland,öffentlich,öffentlich,9541
2025-01-13,zh,2014,Primarstufe 3-8,Regelschule,weiblich,Schweiz,privat,privat,1113
2025-01-13,zh,2014,Primarstufe 3-8,Regelschule,weiblich,Ausland,privat,privat,976
2025-01-13,zh,2014,Primarstufe 3-8,Regelschule,männlich,Schweiz,öffentlich,öffentlich,29493
2025-01-13,zh,2014,Primarstufe 3-8,Regelschule,männlich,Ausland,öffentlich,öffentlich,9862
2025-01-13,zh,2014,Primarstufe 3-8,Regelschule,männlich,Schweiz,privat,privat,1407
2025-01-13,zh,2014,Primarstufe 3-8,Regelschule,männlich,Ausland,privat,privat,1077
2025-01-13,zh,2014,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,110
2025-01-13,zh,2014,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,70
2025-01-13,zh,2014,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,177
2025-01-13,zh,2014,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,82
2025-01-13,zh,2014,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,242
2025-01-13,zh,2014,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,124
2025-01-13,zh,2014,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,410
2025-01-13,zh,2014,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,261
2025-01-13,zh,2014,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,privat,5
2025-01-13,zh,2014,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,privat,6
2025-01-13,zh,2014,Sekundarstufe I,Regelschule,weiblich,Schweiz,öffentlich,öffentlich,10975
2025-01-13,zh,2014,Sekundarstufe I,Regelschule,weiblich,Ausland,öffentlich,öffentlich,3445
2025-01-13,zh,2014,Sekundarstufe I,Regelschule,weiblich,Ausland,privat,öffentlich,8
2025-01-13,zh,2014,Sekundarstufe I,Regelschule,weiblich,Schweiz,privat,privat,1003
2025-01-13,zh,2014,Sekundarstufe I,Regelschule,weiblich,Ausland,privat,privat,452
2025-01-13,zh,2014,Sekundarstufe I,Regelschule,männlich,Schweiz,öffentlich,öffentlich,11774
2025-01-13,zh,2014,Sekundarstufe I,Regelschule,männlich,Ausland,öffentlich,öffentlich,3634
2025-01-13,zh,2014,Sekundarstufe I,Regelschule,männlich,Ausland,privat,öffentlich,50
2025-01-13,zh,2014,Sekundarstufe I,Regelschule,männlich,Schweiz,privat,privat,1355
2025-01-13,zh,2014,Sekundarstufe I,Regelschule,männlich,Ausland,privat,privat,582
2025-01-13,zh,2014,Sekundarstufe I,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,3255
2025-01-13,zh,2014,Sekundarstufe I,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,454
2025-01-13,zh,2014,Sekundarstufe I,Mittelschule,weiblich,Schweiz,privat,privat,127
2025-01-13,zh,2014,Sekundarstufe I,Mittelschule,weiblich,Ausland,privat,privat,33
2025-01-13,zh,2014,Sekundarstufe I,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,2760
2025-01-13,zh,2014,Sekundarstufe I,Mittelschule,männlich,Ausland,öffentlich,öffentlich,416
2025-01-13,zh,2014,Sekundarstufe I,Mittelschule,männlich,Schweiz,privat,privat,156
2025-01-13,zh,2014,Sekundarstufe I,Mittelschule,männlich,Ausland,privat,privat,42
2025-01-13,zh,2014,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,68
2025-01-13,zh,2014,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,35
2025-01-13,zh,2014,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,146
2025-01-13,zh,2014,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,48
2025-01-13,zh,2014,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,privat,7
2025-01-13,zh,2014,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,privat,privat,1
2025-01-13,zh,2014,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,113
2025-01-13,zh,2014,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,58
2025-01-13,zh,2014,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,291
2025-01-13,zh,2014,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,144
2025-01-13,zh,2014,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,privat,18
2025-01-13,zh,2014,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,privat,6
2025-01-13,zh,2014,Sekundarstufe II,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,4789
2025-01-13,zh,2014,Sekundarstufe II,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,592
2025-01-13,zh,2014,Sekundarstufe II,Mittelschule,weiblich,Schweiz,privat,privat,810
2025-01-13,zh,2014,Sekundarstufe II,Mittelschule,weiblich,Ausland,privat,privat,417
2025-01-13,zh,2014,Sekundarstufe II,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,3488
2025-01-13,zh,2014,Sekundarstufe II,Mittelschule,männlich,Ausland,öffentlich,öffentlich,431
2025-01-13,zh,2014,Sekundarstufe II,Mittelschule,männlich,Schweiz,privat,privat,722
2025-01-13,zh,2014,Sekundarstufe II,Mittelschule,männlich,Ausland,privat,privat,411
2025-01-13,zh,2014,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,31
2025-01-13,zh,2014,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,17
2025-01-13,zh,2014,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,15
2025-01-13,zh,2014,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,13
2025-01-13,zh,2014,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,41
2025-01-13,zh,2014,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,14
2025-01-13,zh,2014,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,39
2025-01-13,zh,2014,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,18
2025-01-13,zh,2014,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,öffentlich,öffentlich,633
2025-01-13,zh,2014,Sekundarstufe II,Brückenangebot,weiblich,Ausland,öffentlich,öffentlich,384
2025-01-13,zh,2014,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,öffentlich,12
2025-01-13,zh,2014,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,öffentlich,1
2025-01-13,zh,2014,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,privat,133
2025-01-13,zh,2014,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,privat,31
2025-01-13,zh,2014,Sekundarstufe II,Brückenangebot,männlich,Schweiz,öffentlich,öffentlich,693
2025-01-13,zh,2014,Sekundarstufe II,Brückenangebot,männlich,Ausland,öffentlich,öffentlich,410
2025-01-13,zh,2014,Sekundarstufe II,Brückenangebot,männlich,Schweiz,privat,öffentlich,2
2025-01-13,zh,2014,Sekundarstufe II,Brückenangebot,männlich,Schweiz,privat,privat,55
2025-01-13,zh,2014,Sekundarstufe II,Brückenangebot,männlich,Ausland,privat,privat,10
2025-01-13,zh,2014,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,öffentlich,öffentlich,10670
2025-01-13,zh,2014,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,öffentlich,öffentlich,2292
2025-01-13,zh,2014,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,öffentlich,4661
2025-01-13,zh,2014,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,öffentlich,796
2025-01-13,zh,2014,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,privat,2400
2025-01-13,zh,2014,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,privat,255
2025-01-13,zh,2014,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,öffentlich,öffentlich,16705
